model,dataset,smell_name,model_language,target_language,n_test_samples,n_train_samples,accuracy,precision,recall,f1
Java_perceptron1_1000_fe+dv,C++_FeatureEnvy_Test_1.csv,FeatureEnvy+DivergentChange,Java,C++,500,1000,0.5680000185966492,0.7833333333333333,0.188,0.30322580645161284
C#_perceptron1_1000_fe+dv,C++_FeatureEnvy_Test_1.csv,FeatureEnvy+DivergentChange,C#,C++,500,1000,0.621999979019165,0.8765432098765432,0.284,0.42900302114803623
C++_perceptron1_1000_fe+dv,C++_FeatureEnvy_Test_1.csv,FeatureEnvy+DivergentChange,C++,C++,500,1000,0.7419999837875366,0.8805031446540881,0.56,0.684596577017115
Java_perceptron1_1000_fe+dv,C++_ShotgunSurgery_Test_1.csv,FeatureEnvy+DivergentChange,Java,C++,500,1000,0.6579999923706055,0.9647058823529412,0.328,0.48955223880597015
C#_perceptron1_1000_fe+dv,C++_ShotgunSurgery_Test_1.csv,FeatureEnvy+DivergentChange,C#,C++,500,1000,0.6980000138282776,0.9230769230769231,0.432,0.5885558583106267
C++_perceptron1_1000_fe+dv,C++_ShotgunSurgery_Test_1.csv,FeatureEnvy+DivergentChange,C++,C++,500,1000,0.7599999904632568,0.8869047619047619,0.596,0.7129186602870812
Java_perceptron1_1000_fe+dv,C++_DivergentChange_Test_1.csv,FeatureEnvy+DivergentChange,Java,C++,200,1000,0.6600000262260437,0.8636363636363636,0.38,0.5277777777777778
C#_perceptron1_1000_fe+dv,C++_DivergentChange_Test_1.csv,FeatureEnvy+DivergentChange,C#,C++,200,1000,0.7699999809265137,0.8857142857142857,0.62,0.7294117647058823
C++_perceptron1_1000_fe+dv,C++_DivergentChange_Test_1.csv,FeatureEnvy+DivergentChange,C++,C++,200,1000,0.8799999952316284,0.8725490196078431,0.89,0.8811881188118812
Java_perceptron1_1000_fe+dv,C++_ComplexMethod_Test_OnlySwitch.csv,FeatureEnvy+DivergentChange,Java,C++,500,1000,0.550000011920929,0.7777777777777778,0.14,0.23728813559322035
C#_perceptron1_1000_fe+dv,C++_ComplexMethod_Test_OnlySwitch.csv,FeatureEnvy+DivergentChange,C#,C++,500,1000,0.6899999976158142,0.8740157480314961,0.444,0.5888594164456235
C++_perceptron1_1000_fe+dv,C++_ComplexMethod_Test_OnlySwitch.csv,FeatureEnvy+DivergentChange,C++,C++,500,1000,0.5720000267028809,0.6343283582089553,0.34,0.44270833333333337
Java_perceptron1_1000_lm+ss+fe+dv,C++_LongMethod_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,Java,C++,500,1000,0.8939999938011169,0.9712918660287081,0.812,0.8845315904139434
C#_perceptron1_1000_lm+ss+fe+dv,C++_LongMethod_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C#,C++,500,1000,0.921999990940094,0.9606986899563319,0.88,0.9185803757828811
C++_perceptron1_1000_lm+ss+fe+dv,C++_LongMethod_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C++,C++,500,1000,0.9259999990463257,0.9819004524886877,0.868,0.9214437367303608
Java_perceptron1_1000_lm+ss+fe+dv,C++_ComplexMethod_Test_Directive.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,Java,C++,500,1000,0.7099999785423279,0.9133858267716536,0.464,0.6153846153846154
C#_perceptron1_1000_lm+ss+fe+dv,C++_ComplexMethod_Test_Directive.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C#,C++,500,1000,0.7519999742507935,0.8987341772151899,0.568,0.6960784313725489
C++_perceptron1_1000_lm+ss+fe+dv,C++_ComplexMethod_Test_Directive.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C++,C++,500,1000,0.7480000257492065,0.8974358974358975,0.56,0.6896551724137933
Java_perceptron1_1000_lm+ss+fe+dv,C++_ComplexMethod_Test_ConditionalExpression.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,Java,C++,500,1000,0.843999981880188,0.9526315789473684,0.724,0.8227272727272728
C#_perceptron1_1000_lm+ss+fe+dv,C++_ComplexMethod_Test_ConditionalExpression.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C#,C++,500,1000,0.8679999709129333,0.9466019417475728,0.78,0.8552631578947368
C++_perceptron1_1000_lm+ss+fe+dv,C++_ComplexMethod_Test_ConditionalExpression.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C++,C++,500,1000,0.8619999885559082,0.9641025641025641,0.752,0.8449438202247191
Java_perceptron1_1000_lm+ss+fe+dv,C++_GodClass_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,Java,C++,500,1000,0.6200000047683716,0.8571428571428571,0.288,0.4311377245508982
C#_perceptron1_1000_lm+ss+fe+dv,C++_GodClass_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C#,C++,500,1000,0.6399999856948853,0.8645833333333334,0.332,0.47976878612716767
C++_perceptron1_1000_lm+ss+fe+dv,C++_GodClass_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C++,C++,500,1000,0.6420000195503235,0.8736842105263158,0.332,0.48115942028985503
Java_perceptron1_1000_lm+ss+fe+dv,C++_ComplexMethod_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,Java,C++,500,1000,0.6919999718666077,0.9363636363636364,0.412,0.5722222222222222
C#_perceptron1_1000_lm+ss+fe+dv,C++_ComplexMethod_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C#,C++,500,1000,0.7200000286102295,0.9230769230769231,0.48,0.631578947368421
C++_perceptron1_1000_lm+ss+fe+dv,C++_ComplexMethod_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C++,C++,500,1000,0.7379999756813049,0.9473684210526315,0.504,0.6579634464751959
Java_perceptron1_1000_lm+ss+fe+dv,C++_FeatureEnvy_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,Java,C++,500,1000,0.5820000171661377,0.9019607843137255,0.184,0.30564784053156147
C#_perceptron1_1000_lm+ss+fe+dv,C++_FeatureEnvy_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C#,C++,500,1000,0.5860000252723694,0.8909090909090909,0.196,0.32131147540983607
C++_perceptron1_1000_lm+ss+fe+dv,C++_FeatureEnvy_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C++,C++,500,1000,0.5799999833106995,0.8571428571428571,0.192,0.3137254901960784
Java_perceptron1_1000_lm+ss+fe+dv,C++_ShotgunSurgery_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,Java,C++,500,1000,0.6480000019073486,1.0,0.296,0.4567901234567901
C#_perceptron1_1000_lm+ss+fe+dv,C++_ShotgunSurgery_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C#,C++,500,1000,0.6600000262260437,0.9761904761904762,0.328,0.4910179640718563
C++_perceptron1_1000_lm+ss+fe+dv,C++_ShotgunSurgery_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C++,C++,500,1000,0.6499999761581421,0.9746835443037974,0.308,0.46808510638297873
Java_perceptron1_1000_lm+ss+fe+dv,C++_DivergentChange_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,Java,C++,200,1000,0.7149999737739563,0.9387755102040817,0.46,0.6174496644295302
C#_perceptron1_1000_lm+ss+fe+dv,C++_DivergentChange_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C#,C++,200,1000,0.6899999976158142,0.88,0.44,0.5866666666666667
C++_perceptron1_1000_lm+ss+fe+dv,C++_DivergentChange_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C++,C++,200,1000,0.7300000190734863,0.9423076923076923,0.49,0.6447368421052632
Java_perceptron1_1000_lm+ss+fe+dv,C++_ComplexMethod_Test_OnlySwitch.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,Java,C++,500,1000,0.5400000214576721,0.9545454545454546,0.084,0.15441176470588236
C#_perceptron1_1000_lm+ss+fe+dv,C++_ComplexMethod_Test_OnlySwitch.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C#,C++,500,1000,0.5460000038146973,0.896551724137931,0.104,0.18637992831541214
C++_perceptron1_1000_lm+ss+fe+dv,C++_ComplexMethod_Test_OnlySwitch.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C++,C++,500,1000,0.5400000214576721,0.8846153846153846,0.092,0.16666666666666666
Java_perceptron1_1000_gc,Python_DivergentChange_Test_1.csv,GodClass,Java,Python,250,1000,1.0,0.0,0.0,0.0
C#_perceptron1_1000_gc,Python_DivergentChange_Test_1.csv,GodClass,C#,Python,250,1000,0.9919999837875366,0.0,,
C++_perceptron1_1000_gc,Python_DivergentChange_Test_1.csv,GodClass,C++,Python,250,1000,0.9279999732971191,0.0,,
Python_perceptron1_1000_gc,Python_DivergentChange_Test_1.csv,GodClass,Python,Python,250,1000,1.0,0.0,0.0,0.0
Java_perceptron1_1000_gc,Python_GodClass_Test_1.csv,GodClass,Java,Python,500,1000,0.7099999785423279,1.0,0.42,0.5915492957746479
C#_perceptron1_1000_gc,Python_GodClass_Test_1.csv,GodClass,C#,Python,500,1000,0.8040000200271606,1.0,0.608,0.7562189054726367
C++_perceptron1_1000_gc,Python_GodClass_Test_1.csv,GodClass,C++,Python,500,1000,0.5360000133514404,0.68,0.136,0.22666666666666666
Python_perceptron1_1000_gc,Python_GodClass_Test_1.csv,GodClass,Python,Python,500,1000,0.8379999995231628,0.9941520467836257,0.68,0.8076009501187649
Java_perceptron1_1000_gc,Python_ShotgunSurgery_Test_1.csv,GodClass,Java,Python,250,1000,1.0,0.0,0.0,0.0
C#_perceptron1_1000_gc,Python_ShotgunSurgery_Test_1.csv,GodClass,C#,Python,250,1000,0.9919999837875366,0.0,,
C++_perceptron1_1000_gc,Python_ShotgunSurgery_Test_1.csv,GodClass,C++,Python,250,1000,0.9279999732971191,0.0,,
Python_perceptron1_1000_gc,Python_ShotgunSurgery_Test_1.csv,GodClass,Python,Python,250,1000,1.0,0.0,0.0,0.0
Java_perceptron1_1000_gc,Python_ComplexMethod_Test_1.csv,GodClass,Java,Python,500,1000,0.5059999823570251,1.0,0.012,0.023715415019762848
C#_perceptron1_1000_gc,Python_ComplexMethod_Test_1.csv,GodClass,C#,Python,500,1000,0.5059999823570251,0.6153846153846154,0.032,0.060836501901140684
C++_perceptron1_1000_gc,Python_ComplexMethod_Test_1.csv,GodClass,C++,Python,500,1000,0.4620000123977661,0.12,0.012,0.021818181818181816
Python_perceptron1_1000_gc,Python_ComplexMethod_Test_1.csv,GodClass,Python,Python,500,1000,0.5199999809265137,1.0,0.04,0.07692307692307693
Java_perceptron1_1000_gc,Python_ComplexMethod_Test_ConditionalExpression.csv,GodClass,Java,Python,500,1000,0.5139999985694885,1.0,0.028,0.054474708171206226
C#_perceptron1_1000_gc,Python_ComplexMethod_Test_ConditionalExpression.csv,GodClass,C#,Python,500,1000,0.5419999957084656,0.92,0.092,0.1672727272727273
C++_perceptron1_1000_gc,Python_ComplexMethod_Test_ConditionalExpression.csv,GodClass,C++,Python,500,1000,0.5040000081062317,0.6,0.024,0.04615384615384615
Python_perceptron1_1000_gc,Python_ComplexMethod_Test_ConditionalExpression.csv,GodClass,Python,Python,500,1000,0.5419999957084656,0.9565217391304348,0.088,0.16117216117216113
Java_perceptron1_1000_gc,Python_LongMethod_Test_1.csv,GodClass,Java,Python,500,1000,0.5139999985694885,1.0,0.028,0.054474708171206226
C#_perceptron1_1000_gc,Python_LongMethod_Test_1.csv,GodClass,C#,Python,500,1000,0.5379999876022339,0.8518518518518519,0.092,0.16606498194945848
C++_perceptron1_1000_gc,Python_LongMethod_Test_1.csv,GodClass,C++,Python,500,1000,0.4740000069141388,0.11764705882352941,0.008,0.0149812734082397
Python_perceptron1_1000_gc,Python_LongMethod_Test_1.csv,GodClass,Python,Python,500,1000,0.5680000185966492,1.0,0.136,0.23943661971830985
Java_perceptron1_1000_gc,Python_FeatureEnvy_Test_1.csv,GodClass,Java,Python,250,1000,1.0,0.0,0.0,0.0
C#_perceptron1_1000_gc,Python_FeatureEnvy_Test_1.csv,GodClass,C#,Python,250,1000,0.9919999837875366,0.0,,
C++_perceptron1_1000_gc,Python_FeatureEnvy_Test_1.csv,GodClass,C++,Python,250,1000,0.9279999732971191,0.0,,
Python_perceptron1_1000_gc,Python_FeatureEnvy_Test_1.csv,GodClass,Python,Python,250,1000,1.0,0.0,0.0,0.0
Java_perceptron1_1000_lm,Python_DivergentChange_Test_1.csv,LongMethod,Java,Python,250,1000,0.9919999837875366,0.0,,
C#_perceptron1_1000_lm,Python_DivergentChange_Test_1.csv,LongMethod,C#,Python,250,1000,1.0,0.0,0.0,0.0
C++_perceptron1_1000_lm,Python_DivergentChange_Test_1.csv,LongMethod,C++,Python,250,1000,0.9959999918937683,0.0,,
Python_perceptron1_1000_lm,Python_DivergentChange_Test_1.csv,LongMethod,Python,Python,250,1000,0.9760000109672546,0.0,,
Java_perceptron1_1000_lm,Python_GodClass_Test_1.csv,LongMethod,Java,Python,500,1000,0.9279999732971191,0.9349593495934959,0.92,0.9274193548387097
C#_perceptron1_1000_lm,Python_GodClass_Test_1.csv,LongMethod,C#,Python,500,1000,0.9120000004768372,0.9401709401709402,0.88,0.909090909090909
C++_perceptron1_1000_lm,Python_GodClass_Test_1.csv,LongMethod,C++,Python,500,1000,0.8140000104904175,0.9485714285714286,0.664,0.7811764705882354
Python_perceptron1_1000_lm,Python_GodClass_Test_1.csv,LongMethod,Python,Python,500,1000,0.9160000085830688,0.8823529411764706,0.96,0.9195402298850575
Java_perceptron1_1000_lm,Python_ShotgunSurgery_Test_1.csv,LongMethod,Java,Python,250,1000,0.9919999837875366,0.0,,
C#_perceptron1_1000_lm,Python_ShotgunSurgery_Test_1.csv,LongMethod,C#,Python,250,1000,1.0,0.0,0.0,0.0
C++_perceptron1_1000_lm,Python_ShotgunSurgery_Test_1.csv,LongMethod,C++,Python,250,1000,0.9959999918937683,0.0,,
Python_perceptron1_1000_lm,Python_ShotgunSurgery_Test_1.csv,LongMethod,Python,Python,250,1000,0.9760000109672546,0.0,,
Java_perceptron1_1000_lm,Python_ComplexMethod_Test_1.csv,LongMethod,Java,Python,500,1000,0.5720000267028809,1.0,0.144,0.2517482517482518
C#_perceptron1_1000_lm,Python_ComplexMethod_Test_1.csv,LongMethod,C#,Python,500,1000,0.5600000023841858,1.0,0.12,0.21428571428571425
C++_perceptron1_1000_lm,Python_ComplexMethod_Test_1.csv,LongMethod,C++,Python,500,1000,0.5260000228881836,1.0,0.052,0.0988593155893536
Python_perceptron1_1000_lm,Python_ComplexMethod_Test_1.csv,LongMethod,Python,Python,500,1000,0.6060000061988831,0.9818181818181818,0.216,0.3540983606557377
Java_perceptron1_1000_lm,Python_ComplexMethod_Test_ConditionalExpression.csv,LongMethod,Java,Python,500,1000,0.6340000033378601,0.958904109589041,0.28,0.43343653250773995
C#_perceptron1_1000_lm,Python_ComplexMethod_Test_ConditionalExpression.csv,LongMethod,C#,Python,500,1000,0.6179999709129333,0.9538461538461539,0.248,0.3936507936507937
C++_perceptron1_1000_lm,Python_ComplexMethod_Test_ConditionalExpression.csv,LongMethod,C++,Python,500,1000,0.5659999847412109,0.9714285714285714,0.136,0.23859649122807017
Python_perceptron1_1000_lm,Python_ComplexMethod_Test_ConditionalExpression.csv,LongMethod,Python,Python,500,1000,0.6980000138282776,0.9459459459459459,0.42,0.5817174515235457
Java_perceptron1_1000_lm,Python_LongMethod_Test_1.csv,LongMethod,Java,Python,500,1000,0.7480000257492065,0.984375,0.504,0.6666666666666666
C#_perceptron1_1000_lm,Python_LongMethod_Test_1.csv,LongMethod,C#,Python,500,1000,0.6919999718666077,0.9897959183673469,0.388,0.5574712643678161
C++_perceptron1_1000_lm,Python_LongMethod_Test_1.csv,LongMethod,C++,Python,500,1000,0.5680000185966492,1.0,0.136,0.23943661971830985
Python_perceptron1_1000_lm,Python_LongMethod_Test_1.csv,LongMethod,Python,Python,500,1000,0.8199999928474426,0.9819277108433735,0.652,0.7836538461538461
Java_perceptron1_1000_lm,Python_FeatureEnvy_Test_1.csv,LongMethod,Java,Python,250,1000,0.9919999837875366,0.0,,
C#_perceptron1_1000_lm,Python_FeatureEnvy_Test_1.csv,LongMethod,C#,Python,250,1000,1.0,0.0,0.0,0.0
C++_perceptron1_1000_lm,Python_FeatureEnvy_Test_1.csv,LongMethod,C++,Python,250,1000,0.9959999918937683,0.0,,
Python_perceptron1_1000_lm,Python_FeatureEnvy_Test_1.csv,LongMethod,Python,Python,250,1000,0.9760000109672546,0.0,,
Java_perceptron1_1000_ss,Python_DivergentChange_Test_1.csv,ShotgunSurgery,Java,Python,250,1000,0.9559999704360962,0.0,,
C#_perceptron1_1000_ss,Python_DivergentChange_Test_1.csv,ShotgunSurgery,C#,Python,250,1000,0.9279999732971191,0.0,,
C++_perceptron1_1000_ss,Python_DivergentChange_Test_1.csv,ShotgunSurgery,C++,Python,250,1000,0.9679999947547913,0.0,,
Java_perceptron1_1000_ss,Python_GodClass_Test_1.csv,ShotgunSurgery,Java,Python,500,1000,0.8420000076293945,0.7821782178217822,0.948,0.8571428571428571
C#_perceptron1_1000_ss,Python_GodClass_Test_1.csv,ShotgunSurgery,C#,Python,500,1000,0.7739999890327454,0.7032640949554896,0.948,0.807495741056218
C++_perceptron1_1000_ss,Python_GodClass_Test_1.csv,ShotgunSurgery,C++,Python,500,1000,0.8140000104904175,0.852017937219731,0.76,0.8033826638477801
Java_perceptron1_1000_ss,Python_ShotgunSurgery_Test_1.csv,ShotgunSurgery,Java,Python,250,1000,0.9559999704360962,0.0,,
C#_perceptron1_1000_ss,Python_ShotgunSurgery_Test_1.csv,ShotgunSurgery,C#,Python,250,1000,0.9279999732971191,0.0,,
C++_perceptron1_1000_ss,Python_ShotgunSurgery_Test_1.csv,ShotgunSurgery,C++,Python,250,1000,0.9679999947547913,0.0,,
Java_perceptron1_1000_ss,Python_ComplexMethod_Test_1.csv,ShotgunSurgery,Java,Python,500,1000,0.6700000166893005,0.956989247311828,0.356,0.5189504373177843
C#_perceptron1_1000_ss,Python_ComplexMethod_Test_1.csv,ShotgunSurgery,C#,Python,500,1000,0.7960000038146973,0.9404761904761905,0.632,0.7559808612440192
C++_perceptron1_1000_ss,Python_ComplexMethod_Test_1.csv,ShotgunSurgery,C++,Python,500,1000,0.6060000061988831,0.863013698630137,0.252,0.3900928792569659
Java_perceptron1_1000_ss,Python_ComplexMethod_Test_ConditionalExpression.csv,ShotgunSurgery,Java,Python,500,1000,0.7400000095367432,0.875,0.56,0.6829268292682927
C#_perceptron1_1000_ss,Python_ComplexMethod_Test_ConditionalExpression.csv,ShotgunSurgery,C#,Python,500,1000,0.7919999957084656,0.8067226890756303,0.768,0.7868852459016394
C++_perceptron1_1000_ss,Python_ComplexMethod_Test_ConditionalExpression.csv,ShotgunSurgery,C++,Python,500,1000,0.6940000057220459,0.8540145985401459,0.468,0.6046511627906977
Java_perceptron1_1000_ss,Python_LongMethod_Test_1.csv,ShotgunSurgery,Java,Python,500,1000,0.8500000238418579,0.9487179487179487,0.74,0.8314606741573033
C#_perceptron1_1000_ss,Python_LongMethod_Test_1.csv,ShotgunSurgery,C#,Python,500,1000,0.8840000033378601,0.9137931034482759,0.848,0.8796680497925311
C++_perceptron1_1000_ss,Python_LongMethod_Test_1.csv,ShotgunSurgery,C++,Python,500,1000,0.7319999933242798,0.9461538461538461,0.492,0.6473684210526316
Java_perceptron1_1000_ss,Python_FeatureEnvy_Test_1.csv,ShotgunSurgery,Java,Python,250,1000,0.9559999704360962,0.0,,
C#_perceptron1_1000_ss,Python_FeatureEnvy_Test_1.csv,ShotgunSurgery,C#,Python,250,1000,0.9279999732971191,0.0,,
C++_perceptron1_1000_ss,Python_FeatureEnvy_Test_1.csv,ShotgunSurgery,C++,Python,250,1000,0.9679999947547913,0.0,,
Java_perceptron1_1000_fe,Python_DivergentChange_Test_1.csv,FeatureEnvy,Java,Python,250,1000,0.972000002861023,0.0,,
C#_perceptron1_1000_fe,Python_DivergentChange_Test_1.csv,FeatureEnvy,C#,Python,250,1000,0.972000002861023,0.0,,
C++_perceptron1_1000_fe,Python_DivergentChange_Test_1.csv,FeatureEnvy,C++,Python,250,1000,0.9760000109672546,0.0,,
Java_perceptron1_1000_fe,Python_GodClass_Test_1.csv,FeatureEnvy,Java,Python,500,1000,0.7419999837875366,0.8102564102564103,0.632,0.7101123595505618
C#_perceptron1_1000_fe,Python_GodClass_Test_1.csv,FeatureEnvy,C#,Python,500,1000,0.7900000214576721,0.8085106382978723,0.76,0.7835051546391754
C++_perceptron1_1000_fe,Python_GodClass_Test_1.csv,FeatureEnvy,C++,Python,500,1000,0.6060000061988831,0.7849462365591398,0.292,0.4256559766763848
Java_perceptron1_1000_fe,Python_ShotgunSurgery_Test_1.csv,FeatureEnvy,Java,Python,250,1000,0.972000002861023,0.0,,
C#_perceptron1_1000_fe,Python_ShotgunSurgery_Test_1.csv,FeatureEnvy,C#,Python,250,1000,0.972000002861023,0.0,,
C++_perceptron1_1000_fe,Python_ShotgunSurgery_Test_1.csv,FeatureEnvy,C++,Python,250,1000,0.9760000109672546,0.0,,
Java_perceptron1_1000_fe,Python_ComplexMethod_Test_1.csv,FeatureEnvy,Java,Python,500,1000,0.6100000143051147,0.9365079365079365,0.236,0.37699680511182104
C#_perceptron1_1000_fe,Python_ComplexMethod_Test_1.csv,FeatureEnvy,C#,Python,500,1000,0.6380000114440918,0.948051948051948,0.292,0.4464831804281345
C++_perceptron1_1000_fe,Python_ComplexMethod_Test_1.csv,FeatureEnvy,C++,Python,500,1000,0.5680000185966492,0.925,0.148,0.25517241379310346
Java_perceptron1_1000_fe,Python_ComplexMethod_Test_ConditionalExpression.csv,FeatureEnvy,Java,Python,500,1000,0.6679999828338623,0.85,0.408,0.5513513513513513
C#_perceptron1_1000_fe,Python_ComplexMethod_Test_ConditionalExpression.csv,FeatureEnvy,C#,Python,500,1000,0.6940000057220459,0.8702290076335878,0.456,0.5984251968503937
C++_perceptron1_1000_fe,Python_ComplexMethod_Test_ConditionalExpression.csv,FeatureEnvy,C++,Python,500,1000,0.5440000295639038,0.7391304347826086,0.136,0.22972972972972974
Java_perceptron1_1000_fe,Python_LongMethod_Test_1.csv,FeatureEnvy,Java,Python,500,1000,0.7239999771118164,0.917910447761194,0.492,0.640625
C#_perceptron1_1000_fe,Python_LongMethod_Test_1.csv,FeatureEnvy,C#,Python,500,1000,0.765999972820282,0.965034965034965,0.552,0.7022900763358779
C++_perceptron1_1000_fe,Python_LongMethod_Test_1.csv,FeatureEnvy,C++,Python,500,1000,0.6259999871253967,0.9565217391304348,0.264,0.41379310344827586
Java_perceptron1_1000_fe,Python_FeatureEnvy_Test_1.csv,FeatureEnvy,Java,Python,250,1000,0.972000002861023,0.0,,
C#_perceptron1_1000_fe,Python_FeatureEnvy_Test_1.csv,FeatureEnvy,C#,Python,250,1000,0.972000002861023,0.0,,
C++_perceptron1_1000_fe,Python_FeatureEnvy_Test_1.csv,FeatureEnvy,C++,Python,250,1000,0.9760000109672546,0.0,,
Java_perceptron1_1000_dv,Python_DivergentChange_Test_1.csv,DivergentChange,Java,Python,250,1000,0.9599999785423279,0.0,,
C#_perceptron1_1000_dv,Python_DivergentChange_Test_1.csv,DivergentChange,C#,Python,250,1000,0.984000027179718,0.0,,
C++_perceptron1_1000_dv,Python_DivergentChange_Test_1.csv,DivergentChange,C++,Python,250,1000,0.9959999918937683,0.0,,
Java_perceptron1_1000_dv,Python_GodClass_Test_1.csv,DivergentChange,Java,Python,500,1000,0.8479999899864197,0.8295454545454546,0.876,0.8521400778210118
C#_perceptron1_1000_dv,Python_GodClass_Test_1.csv,DivergentChange,C#,Python,500,1000,0.7559999823570251,0.8595505617977528,0.612,0.7149532710280373
C++_perceptron1_1000_dv,Python_GodClass_Test_1.csv,DivergentChange,C++,Python,500,1000,0.6380000114440918,0.9367088607594937,0.296,0.44984802431610943
Java_perceptron1_1000_dv,Python_ShotgunSurgery_Test_1.csv,DivergentChange,Java,Python,250,1000,0.9599999785423279,0.0,,
C#_perceptron1_1000_dv,Python_ShotgunSurgery_Test_1.csv,DivergentChange,C#,Python,250,1000,0.984000027179718,0.0,,
C++_perceptron1_1000_dv,Python_ShotgunSurgery_Test_1.csv,DivergentChange,C++,Python,250,1000,0.9959999918937683,0.0,,
Java_perceptron1_1000_dv,Python_ComplexMethod_Test_1.csv,DivergentChange,Java,Python,500,1000,0.6579999923706055,0.9759036144578314,0.324,0.4864864864864865
C#_perceptron1_1000_dv,Python_ComplexMethod_Test_1.csv,DivergentChange,C#,Python,500,1000,0.5860000252723694,1.0,0.172,0.2935153583617747
C++_perceptron1_1000_dv,Python_ComplexMethod_Test_1.csv,DivergentChange,C++,Python,500,1000,0.5080000162124634,1.0,0.016,0.031496062992125984
Java_perceptron1_1000_dv,Python_ComplexMethod_Test_ConditionalExpression.csv,DivergentChange,Java,Python,500,1000,0.6779999732971191,0.8503937007874016,0.432,0.5729442970822282
C#_perceptron1_1000_dv,Python_ComplexMethod_Test_ConditionalExpression.csv,DivergentChange,C#,Python,500,1000,0.6240000128746033,0.9558823529411765,0.26,0.40880503144654096
C++_perceptron1_1000_dv,Python_ComplexMethod_Test_ConditionalExpression.csv,DivergentChange,C++,Python,500,1000,0.5199999809265137,0.8125,0.052,0.09774436090225562
Java_perceptron1_1000_dv,Python_LongMethod_Test_1.csv,DivergentChange,Java,Python,500,1000,0.7979999780654907,0.9570552147239264,0.624,0.75544794188862
C#_perceptron1_1000_dv,Python_LongMethod_Test_1.csv,DivergentChange,C#,Python,500,1000,0.7059999704360962,0.9813084112149533,0.42,0.5882352941176471
C++_perceptron1_1000_dv,Python_LongMethod_Test_1.csv,DivergentChange,C++,Python,500,1000,0.5619999766349792,0.8974358974358975,0.14,0.24221453287197237
Java_perceptron1_1000_dv,Python_FeatureEnvy_Test_1.csv,DivergentChange,Java,Python,250,1000,0.9599999785423279,0.0,,
C#_perceptron1_1000_dv,Python_FeatureEnvy_Test_1.csv,DivergentChange,C#,Python,250,1000,0.984000027179718,0.0,,
C++_perceptron1_1000_dv,Python_FeatureEnvy_Test_1.csv,DivergentChange,C++,Python,250,1000,0.9959999918937683,0.0,,
Java_perceptron1_1000_fe+dv,Python_DivergentChange_Test_1.csv,FeatureEnvy+DivergentChange,Java,Python,250,1000,0.9359999895095825,0.0,,
C#_perceptron1_1000_fe+dv,Python_DivergentChange_Test_1.csv,FeatureEnvy+DivergentChange,C#,Python,250,1000,0.9599999785423279,0.0,,
C++_perceptron1_1000_fe+dv,Python_DivergentChange_Test_1.csv,FeatureEnvy+DivergentChange,C++,Python,250,1000,0.972000002861023,0.0,,
Java_perceptron1_1000_fe+dv,Python_GodClass_Test_1.csv,FeatureEnvy+DivergentChange,Java,Python,500,1000,0.7839999794960022,0.7113095238095238,0.956,0.8156996587030717
C#_perceptron1_1000_fe+dv,Python_GodClass_Test_1.csv,FeatureEnvy+DivergentChange,C#,Python,500,1000,0.8420000076293945,0.7697160883280757,0.976,0.8606701940035273
C++_perceptron1_1000_fe+dv,Python_GodClass_Test_1.csv,FeatureEnvy+DivergentChange,C++,Python,500,1000,0.7519999742507935,0.7739130434782608,0.712,0.7416666666666666
